countrynewwb,year,account_t_d,pop_adult,mobileaccount_t_d,internet,Predicted_Adoption
Sweden,2014,0.993418643,7971436.0,,,0.3977865535199994
Switzerland,2014,0.973684692,6883205.0,,,0.40806820120999965
Switzerland,2014,0.988673307,6883205.0,,,0.4101027375699995
"Taiwan, China",2014,0.939526,19968635.0,,,0.41180821664999967
"Taiwan, China",2014,0.881269605,19968635.0,,,0.4112432296199996
Tajikistan,2014,0.15233063,5217089.0,,,0.45891640476000023
Tajikistan,2014,0.057923166,5217089.0,,,0.4531368175400001
Tanzania,2014,0.497811193,26884351.0,0.418837034,,0.37875009632999945
Tanzania,2014,0.247676973,26884351.0,0.180623202,,0.2477452989599999
Thailand,2014,0.82640007,56707280.0,,,0.4364470066699997
Thailand,2014,0.713588554,56707280.0,,,0.3954666200999998
Togo,2014,0.249725006,4254423.0,,,0.4184713661299998
Togo,2014,0.081414588,4254423.0,,,0.41522843704999984
Tunisia,2014,0.358140607,8426960.0,,,0.4195806162499999
Tunisia,2014,0.148081052,8426960.0,,,0.4036739651199999
Turkiye,2014,0.594241501,57336171.0,,,0.41548831908999984
Turkiye,2014,0.511322857,57336171.0,,,0.4051031919699999
Uganda,2014,0.548465424,18082753.0,0.442538455,,0.31005242927000015
Uganda,2014,0.288055039,18082753.0,0.213327094,,0.2562570227300001
Ukraine,2014,0.586810576,39385204.0,,,0.17108240636000008
Ukraine,2014,0.437391437,39385204.0,,,0.1596514617900002
United Arab Emirates,2014,0.880168624,6398423.0,0.146510124,,0.19389865727000008
United Arab Emirates,2014,0.776929587,6398423.0,0.070171005,,0.14785189353000017
United Kingdom,2014,0.994897449,52712003.0,,,0.18668821956999998
United Kingdom,2014,0.980837342,52712003.0,,,0.19166428523999998
United States,2014,0.973667296,254715188.0,,,0.20614354656000017
United States,2014,0.876911488,254715188.0,,,0.22603362030000018
Uruguay,2014,0.538219725,2625287.0,,,0.16283895135999987
Uruguay,2014,0.332113071,2625287.0,,,0.17254853297999995
Uzbekistan,2014,0.445894904,21374576.0,,,0.17425821095999994
Uzbekistan,2014,0.348606071,21374576.0,,,0.18253616588999994
"Venezuela, RB",2014,0.629952597,21274157.0,,,0.19641384545000007
"Venezuela, RB",2014,0.480314479,21274157.0,,,0.19872109814000014
Viet Nam,2014,0.390560127,68893679.0,,,0.22892220996999985
Viet Nam,2014,0.187117039,68893679.0,,,0.19652956131000004
West Bank and Gaza,2014,0.299720683,2416583.0,,,0.18165599718999995
West Bank and Gaza,2014,0.156402577,2416583.0,,,0.1989158023299999
"Yemen, Rep.",2014,,16904246.0,,,0.20029564834999994
"Yemen, Rep.",2014,,16904246.0,,,0.20029564834999994
Zambia,2014,0.456870057,8358295.0,0.165314207,,0.18875478210000007
Zambia,2014,0.205722723,8358295.0,0.054845034,,0.07116780704000007
Zimbabwe,2014,0.430846697,7862617.0,0.293265342,,0.2825393982000004
Zimbabwe,2014,0.16303132,7862617.0,0.099679284,,0.15148691225000013
Afghanistan,2017,0.156192951,18807229.0,,,0.2727089530900004
Afghanistan,2017,0.138025033,18807229.0,,,0.27289150456000044
Albania,2017,0.515062769,2340965.0,,,0.26424540718000045
Albania,2017,0.227510282,2340965.0,,,0.27130867511000045
Algeria,2017,0.479671413,28799702.0,,,0.29319373269
Algeria,2017,0.349708015,28799702.0,,,0.2853816752300002
Argentina,2017,0.557898131,33036043.0,,,0.2534062965100003
Argentina,2017,0.380612805,33036043.0,,,0.23210372632522588
Armenia,2017,0.566496155,2384230.0,,,0.25851332527000037
Armenia,2017,0.344192748,2384230.0,,,0.2787080842300005
Australia,2017,0.996734772,19621820.0,,,0.2590715294000005
Australia,2017,0.992878444,19621820.0,,,0.26587822619000046
Austria,2017,0.983347649,7481549.0,,,0.28497720522000036
Austria,2017,0.979066007,7481549.0,,,0.30395215174000034
Azerbaijan,2017,0.354987976,7438923.0,,,0.26907828930000033
Azerbaijan,2017,0.18135179,7438923.0,,,0.25244567930000034
Bahrain,2017,0.871381794,1137724.0,,,0.26223530901896747
Bahrain,2017,0.758219838,1137724.0,,,0.2549417450389674
Bangladesh,2017,0.566799304,111658076.0,0.256871435,,0.26472336350522585
Bangladesh,2017,0.400787327,111658076.0,0.145716919,,0.1826724703422556
Belarus,2017,0.856395737,7909969.0,,,0.23544163662999984
Belarus,2017,0.744133863,7909969.0,,,0.23512894225999975
Belgium,2017,0.984931917,9407055.0,,,0.25560978379999993
Belgium,2017,0.988567353,9407055.0,,,0.3164916428000001
Benin,2017,0.429043296,6631280.0,0.211457691,,0.23179017812999983
Benin,2017,0.318528897,6631280.0,0.135064913,,0.1611564198600002
Bolivia,2017,0.621220325,7571421.0,,,0.30384340747000016
Bolivia,2017,0.428278339,7571421.0,,,0.3157614875099998
Bosnia and Herzegovina,2017,0.663948537,2982772.0,,,0.35828761677999976
Bosnia and Herzegovina,2017,0.475024304,2982772.0,,,0.3017944968381259
Botswana,2017,0.618897765,1470809.0,0.32269736,,0.3355105909499997
Botswana,2017,0.346667331,1470809.0,0.124832132,,0.20294554325000022
Brazil,2017,0.789749123,158478074.0,,,0.41502758326999994
Brazil,2017,0.566252388,158478074.0,,,0.36841273720999995
Bulgaria,2017,0.838787863,6128150.0,,,0.3905410968399998
Bulgaria,2017,0.545476854,6128150.0,,,0.39778561285
Burkina Faso,2017,0.540937166,10570484.0,0.409513922,,0.40398943374000007
Burkina Faso,2017,0.267418073,10570484.0,0.211171464,,0.20684229663999987
Cambodia,2017,0.265658331,10807431.0,,,0.27206812472000025
Cambodia,2017,0.14304062,10807431.0,,,0.2291201124000003
Cameroon,2017,0.409817361,13358414.0,0.204358405,,0.21531983822000025
Cameroon,2017,0.249801251,13358414.0,0.071707128,,0.20883124344000006
Canada,2017,0.996929846,30253020.0,,,0.19190703014999982
Canada,2017,0.997778285,30253020.0,,,0.19266585880999984
Central African Republic,2017,0.167622479,2404000.0,,,0.1796611763299999
Central African Republic,2017,0.092024136,2404000.0,,,0.19722821961999987
Chad,2017,0.268361015,7782131.0,0.187784161,,0.1787688855399999
Chad,2017,0.141435997,7782131.0,0.099157399,,0.12623776081000002
Chile,2017,0.79311156,14675996.0,0.235654527,,0.26491807876000023
Chile,2017,0.668719885,14675996.0,0.112949391,,0.2729974401100001
China,2017,0.87578148,1133758537.0,,,0.21072454453
China,2017,0.688845831,1133758537.0,,,0.20105198686999987
Colombia,2017,0.528904033,36092425.0,,,0.22063851307000004
Colombia,2017,0.35019564,36092425.0,,,0.20648516321999996
"Congo, Dem. Rep.",2017,0.31421149,45407203.0,0.190385281,,0.2333650874899999
"Congo, Dem. Rep.",2017,0.173902759,45407203.0,0.116608761,,0.1152588226300001
"Congo, Rep.",2017,0.313531314,3026298.0,,,0.34927927654000024
"Congo, Rep.",2017,0.181581773,3026298.0,,,0.3329512727100002
Costa Rica,2017,0.743424478,3790388.0,,,0.45565257397
Costa Rica,2017,0.580312309,3790388.0,,,0.41722462470000005
Cote d'Ivoire,2017,0.460730899,14983416.0,0.386618113,,0.36509596443000014
Cote d'Ivoire,2017,0.341676872,14983416.0,0.270915601,,0.23980807097000015
Croatia,2017,0.895725998,3508155.0,,,0.4683775638399994
Croatia,2017,0.809970247,3508155.0,,,0.46658688578690055
Cyprus,2017,0.919699893,1039880.0,,,0.4783853116599993
Cyprus,2017,0.838071831,1039880.0,,,0.45687541714999946
Czechia,2017,0.878765913,8934395.0,,,0.45346389336999954
Czechia,2017,0.706443755,8934395.0,,,0.43488885483999956
Denmark,2017,0.998623389,4767144.0,,,0.5261787853799991
Denmark,2017,1.0,4767144.0,,,0.5063766708699992
Dominican Republic,2017,0.655966391,7508555.0,,,0.36442087259
Dominican Republic,2017,0.421151901,7508555.0,,,0.42342454182999967
Ecuador,2017,0.631323032,11800828.0,,,0.4304615331599997
Ecuador,2017,0.333950796,11800828.0,,,0.3449226046900001
"Egypt, Arab Rep.",2017,0.41073589,66961302.0,,,0.3538278817100002
"Egypt, Arab Rep.",2017,0.203202254,66961302.0,,,0.45531675486999956
El Salvador,2017,0.37722772,4464670.0,,,0.4415636199699996
El Salvador,2017,0.192922492,4464670.0,,,0.37695371632000024
Estonia,2017,0.991790846,1103273.0,,,0.49970451970896634
Estonia,2017,0.962138201,1103273.0,,,0.4535541901499996
Ethiopia,2017,0.430952717,61575604.0,,,0.4623722279399994
Ethiopia,2017,0.224122769,61575604.0,,,0.4336984437299995
Finland,2017,1.0,4600229.0,,,0.494695425127934
Finland,2017,0.994633523,4600229.0,,,0.4874730327748351
France,2017,0.943599399,54658275.0,,,0.43097331851999954
France,2017,0.934691796,54658275.0,,,0.4371972988799997
Gabon,2017,0.644497121,1332068.0,0.481277924,,0.46643681515999935
Gabon,2017,0.498290375,1332068.0,0.367522007,,0.3660003648200003
"Gambia, The",2017,0.338459547,1294272.0,,,0.3582311526000001
"Gambia, The",2017,0.205577189,1294272.0,,,0.39698002734000004
Georgia,2017,0.71257109,2987888.0,,,0.41184754167000015
Georgia,2017,0.461205022,2987888.0,,,0.283264352628126
Germany,2017,0.998158362,71374479.0,,,0.45131239301000037
Germany,2017,0.981222665,71374479.0,,,0.4251603636600003
Ghana,2017,0.639443485,18083712.0,0.435465286,,0.4453331168000002
Ghana,2017,0.483440601,18083712.0,0.320251176,,0.3346032255899998
Greece,2017,0.88095235,9220190.0,,,0.21924292527000017
Greece,2017,0.815177436,9220190.0,,,0.1728829612300001
Guatemala,2017,0.531409198,10430246.0,,,0.21140259715000012
Guatemala,2017,0.304192861,10430246.0,,,0.19884310723000012
Guinea,2017,0.258706712,6873506.0,0.148593496,,0.1557772632300001
Guinea,2017,0.199027727,6873506.0,0.121592934,,0.12402692431000012
Haiti,2017,0.424419711,7048972.0,0.181866884,,0.21291102304000017
Haiti,2017,0.178797675,7048972.0,0.06508071,,0.17550553048000012
Honduras,2017,0.534874504,6185475.0,,,0.33492202482501776
Honduras,2017,0.331007225,6185475.0,,,0.31936620982999975
"Hong Kong SAR, China",2017,0.972190841,6493265.0,,,0.35392369240999977
"Hong Kong SAR, China",2017,0.923735489,6493265.0,,,0.3653210916899998
Hungary,2017,0.797735106,8389859.0,,,0.2853854313789666
Hungary,2017,0.676696558,8389859.0,,,0.30016408030999947
India,2017,0.817354241,962463650.0,,,0.2908003037399995
India,2017,0.770829503,962463650.0,,,0.28942817269999954
Indonesia,2017,0.570204014,193777030.0,,,0.27992344553999965
Indonesia,2017,0.36595761,193777030.0,,,0.28358507582999976
"Iran, Islamic Rep.",2017,0.944698347,63892824.0,0.302284666,,0.29826732262999966
"Iran, Islamic Rep.",2017,0.932458435,63892824.0,0.203650079,,0.21426204764000004
Iraq,2017,0.253116983,23052127.0,,,0.7461933147400004
Iraq,2017,0.186932908,23052127.0,,,0.7549998394700005
Ireland,2017,0.969410667,3749429.0,,,0.7168622067189674
Ireland,2017,0.929394006,3749429.0,,,0.7416055391989673
Israel,2017,0.975543062,6131598.0,,,0.7125314716789675
Israel,2017,0.856901156,6131598.0,,,0.6911339006239855
Italy,2017,0.957791373,52409524.0,,,0.7156649329400004
Italy,2017,0.906310943,52409524.0,,,0.6703496594400005
Japan,2017,0.987121248,110907804.0,,,0.7021424177400006
Japan,2017,0.97539931,110907804.0,,,0.7417092452700005
Jordan,2017,0.488850777,6558247.0,,,0.7307443376000005
Jordan,2017,0.328801993,6558247.0,,,0.7046333722900003
Kazakhstan,2017,0.652622438,13196334.0,,,0.7781996125300004
Kazakhstan,2017,0.488058881,13196334.0,,,0.7047330008200003
Kenya,2017,0.889394904,28150345.0,0.819306255,,0.8198897968600002
Kenya,2017,0.704534812,28150345.0,0.593646664,,0.5913490901899995
"Korea, Rep.",2017,0.966521421,44377468.0,,,0.39466629667000064
"Korea, Rep.",2017,0.92149171,44377468.0,,,0.3787163924300006
Kosovo,2017,0.57550596,1328163.0,,,0.33035998007000056
Kosovo,2017,0.443333169,1328163.0,,,0.2963987975600001
Kuwait,2017,0.858081784,3138850.0,,,0.36991282889000077
Kuwait,2017,0.708011562,3138850.0,,,0.3780824476700007
Kyrgyz Republic,2017,0.427656604,4195979.0,,,0.36274407959000016
Kyrgyz Republic,2017,0.356772204,4195979.0,,,0.3694200386900007
Lao PDR,2017,0.367933342,4638548.0,,,0.35850502422000063
Lao PDR,2017,0.173703744,4638548.0,,,0.3672981760200007
Latvia,2017,0.963415381,1657658.0,,,0.38907500924690175
Latvia,2017,0.885241011,1657658.0,,,0.3812300745617371
Lebanon,2017,0.546281753,4654352.0,,,0.3786601509588207
Lebanon,2017,0.298943603,4654352.0,,,0.3601335561500006
Lesotho,2017,0.543294293,1350411.0,0.356306492,,0.35548513099000045
Lesotho,2017,0.323939866,1350411.0,0.156391226,,0.20353214505000003
Liberia,2017,0.4177937,2745577.0,0.236204343,,0.23536424934000022
Liberia,2017,0.266030025,2745577.0,0.166720862,,0.17736819132999984
Libya,2017,0.705816105,4585159.0,,,0.1870730993069013
Libya,2017,0.582768531,4585159.0,,,0.20436284338793434
Lithuania,2017,0.861737951,2445393.0,,,0.19481868616000014
Lithuania,2017,0.779344146,2445393.0,,,0.167062255528967
Luxembourg,2017,0.990647208,486845.0,,,0.19394291344000006
Luxembourg,2017,0.983172727,486845.0,,,0.1884389440900001
Madagascar,2017,0.215134284,15245537.0,0.141520579,,0.12599581829000006
Madagascar,2017,0.123429918,15245537.0,0.088776485,,0.12342910260000012
Malawi,2017,0.420109178,9645161.0,0.26875519,,0.27909321968000017
Malawi,2017,0.212052814,9645161.0,0.103937537,,0.1170515074700001
Malaysia,2017,0.885408304,23682698.0,0.116287559,,0.18158666438999999
Malaysia,2017,0.805045468,23682698.0,0.097374436,,0.11651844720000008
Maldives,2017,0.849705952,342024.0,0.281064448,,0.2623696021499998
Maldives,2017,0.714076644,342024.0,0.160901157,,0.16208258579999985
Mali,2017,0.381653282,9985747.0,0.265352359,,0.2686975346600002
Mali,2017,0.312610829,9985747.0,0.211658979,,0.21617120239999973
Malta,2017,0.991526589,390899.0,,,0.25510111467000024
Malta,2017,0.94656339,390899.0,,,0.2599389631600002
Mauritius,2017,0.921876913,1031251.0,,,0.25099839897000015
Mauritius,2017,0.863189806,1031251.0,,,0.23358156095000016
Mexico,2017,0.432457382,88534114.0,,,0.2615610657800002
Mexico,2017,0.252140568,88534114.0,,,0.2789716623400002
Moldova,2017,0.519442476,2278507.0,,,0.3124626003400003
Moldova,2017,0.3150981,2278507.0,,,0.3054150019500002
Mongolia,2017,0.94545619,2155814.0,0.276949334,,0.2682073250779343
Mongolia,2017,0.90594433,2155814.0,0.131449843,,0.19929752701896702
Montenegro,2017,0.737483192,506847.0,,,0.29225987260999975
Montenegro,2017,0.602747108,506847.0,,,0.29294418900999974
Morocco,2017,0.348715112,24894226.0,,,0.29942743978999986
Morocco,2017,0.192921556,24894226.0,,,0.38724457725999994
Mozambique,2017,0.515480989,14874137.0,0.286702102,,0.35819809225000016
Mozambique,2017,0.268005233,14874137.0,0.116255171,,0.14754125481000016
Myanmar,2017,0.282910424,38000865.0,,,0.4859634336699996
Myanmar,2017,0.225439827,38000865.0,,,0.48847917938999946
Namibia,2017,0.874247393,1547830.0,0.529208393,,0.49864035369999954
Namibia,2017,0.704174204,1547830.0,0.2915158,,0.3231494094799996
Nepal,2017,0.503296457,18869412.0,,,0.35166957580000036
Nepal,2017,0.379215298,18869412.0,,,0.3405095649452255
Netherlands,2017,0.995372359,14234525.0,,,0.3329691524100005
Netherlands,2017,0.997885419,14234525.0,,,0.3339356936900005
New Zealand,2017,0.993188641,3788624.0,,,0.32060708335000043
New Zealand,2017,0.989674298,3788624.0,,,0.3299839989000005
Nicaragua,2017,0.381285333,4249427.0,,,0.3367037266600002
Nicaragua,2017,0.199378063,4249427.0,,,0.34378324807000055
Niger,2017,0.188669744,10546918.0,,,0.21460072209
Niger,2017,0.104938235,10546918.0,,,0.30495803838000035
Nigeria,2017,0.497227988,109170774.0,,,0.33735685566000034
Nigeria,2017,0.245287586,109170774.0,,,0.35539794902522553
North Macedonia,2017,0.831304344,1567300.0,,,0.3451598610300005
North Macedonia,2017,0.666726361,1567300.0,,,0.34941792589000054
Norway,2017,1.0,4298959.0,,,0.3557757281000003
Norway,2017,0.993623949,4298959.0,,,0.3463922428700004
Pakistan,2017,0.25998449,135055510.0,,,0.34129985976000027
Pakistan,2017,0.142158896,135055510.0,,,0.3348368418994578
Panama,2017,0.555562823,2915245.0,,,0.36937944072000056
Panama,2017,0.328640009,2915245.0,,,0.3430247076400005
Paraguay,2017,0.555403113,4382299.0,0.332754301,,0.3447783524558686
Paraguay,2017,0.382959523,4382299.0,0.222844319,,0.2980190394300001
Peru,2017,0.529816751,22473210.0,,,0.3158624835599998
Peru,2017,0.270247467,22473210.0,,,0.44331025658999956
Philippines,2017,0.453628131,71585383.0,,,0.3014635735800002
Philippines,2017,0.180263524,71585383.0,,,0.39584758588
Poland,2017,0.88407061,32223349.0,,,0.3853952453299999
Poland,2017,0.84221052,32223349.0,,,0.40796968477999973
Portugal,2017,0.955808845,8871342.0,,,0.4102518663799995
Portugal,2017,0.874609984,8871342.0,,,0.41382565414999944
Romania,2017,0.709994017,16606939.0,,,0.4230308420899995
Romania,2017,0.378348994,16606939.0,,,0.39250190606999974
Russian Federation,2017,0.794358345,120066877.0,,,0.3785048717399995
Russian Federation,2017,0.702362146,120066877.0,,,0.38762687263999945
Rwanda,2017,0.57596308,7050113.0,0.417012545,,0.41668139179
Rwanda,2017,0.386518463,7050113.0,0.152302845,,0.17899183858999992
Saudi Arabia,2017,0.76443137,23241801.0,,,0.3875363742
Saudi Arabia,2017,0.645637011,23241801.0,,,0.37556031197999984
Senegal,2017,0.475735478,8705549.0,0.351104335,,0.35549455736999974
Senegal,2017,0.344888347,8705549.0,0.268226838,,0.25390475312000016
Serbia,2017,0.760452776,6046629.0,,,0.1981822822989669
Serbia,2017,0.645292731,6046629.0,,,0.242578140023985
Sierra Leone,2017,0.243855838,4219730.0,0.139694258,,0.14623405530000003
Sierra Leone,2017,0.129209834,4219730.0,0.065778618,,0.11542051940736434
Singapore,2017,0.98962409,4905185.0,,,0.2801931320079792
Singapore,2017,0.963782491,4905185.0,,,0.2541004401997609
Slovak Republic,2017,0.882921371,4594115.0,,,0.2569969602556292
Slovak Republic,2017,0.779373919,4594115.0,,,0.23742036893633275
Slovenia,2017,0.989129053,1756994.0,,,0.27518453975389273
Slovenia,2017,0.954606225,1756994.0,,,0.2689898864218268
South Africa,2017,0.735779464,41039555.0,0.236232787896707,,0.19991298227999998
South Africa,2017,0.626352808,41039555.0,0.120606669,,0.13328285571000015
South Sudan,2017,,6092487.0,,,0.45540059811000055
South Sudan,2017,,6092487.0,,,0.45540059811000055
Spain,2017,0.941437934,39549433.0,,,0.43418500738000054
Spain,2017,0.930887591,39549433.0,,,0.4328645630200006
Sri Lanka,2017,0.75679178,16017388.0,,,0.4548692054900003
Sri Lanka,2017,0.7058422,16017388.0,,,0.45144246845000013
Sweden,2017,0.997915803,8184039.0,,,0.45942195965000004
Sweden,2017,0.996675809,8184039.0,,,0.46642538938999983
Switzerland,2017,0.990889883,7127704.0,,,0.4611645683000004
Switzerland,2017,0.974382332,7127704.0,,,0.4128934381600003
"Taiwan, China",2017,0.96236849,20340388.0,,,0.4169545815900002
"Taiwan, China",2017,0.91091776,20340388.0,,,0.45249284798
Tajikistan,2017,0.526899065,5649763.0,,,0.40546433104693796
Tajikistan,2017,0.384750118,5649763.0,,,0.4300355754700004
Tanzania,2017,0.530418261,30023264.0,0.43946583,,0.41580771807000017
Tanzania,2017,0.372505179,30023264.0,0.303687519,,0.29049882334999994
Thailand,2017,0.842897399,58293189.0,,,0.26638161049625203
Thailand,2017,0.775467095,58293189.0,,,0.2593701718699998
Togo,2017,0.523144543,4608431.0,0.248226984,,0.2808342696299997
Togo,2017,0.347435734,4608431.0,0.164054997,,0.1814763792399999
Trinidad and Tobago,2017,0.832504851,1090252.0,,,0.2126138094299999
Trinidad and Tobago,2017,0.770773854,1090252.0,,,0.20446498802000002
Tunisia,2017,0.47453268,8662597.0,,,0.21244885120625226
Tunisia,2017,0.210496482,8662597.0,,,0.20852762379999998
Turkiye,2017,0.766746991,60604220.0,0.193541631,,0.22013756165999981
Turkiye,2017,0.563754096,60604220.0,0.119664957,,0.1390087856099999
Turkmenistan,2017,0.4134398,4458186.0,,,0.5285634663300001
Turkmenistan,2017,0.394209698,4458186.0,,,0.5288742999699999
Uganda,2017,0.670711371,20360656.0,0.578256773,,0.5727469252800002
Uganda,2017,0.472989683,20360656.0,0.396297376,,0.35179481644999994
Ukraine,2017,0.693127939,38655749.0,,,0.24700933179999984
Ukraine,2017,0.532602144,38655749.0,,,0.2511473924874242
United Arab Emirates,2017,0.916795237,7433015.0,0.251504164,,0.26436902535000006
United Arab Emirates,2017,0.829903704,7433015.0,0.155859008,,0.23295657001896708
United Kingdom,2017,0.976197512,53834160.0,,,0.19939678181999973
United Kingdom,2017,0.944735139,53834160.0,,,0.1957976217199998
United States,2017,0.983672137,261470917.0,,,0.22744855965999983
United States,2017,0.852185675,261470917.0,,,0.17753757832812592
Uruguay,2017,0.74032972,2670291.0,,,0.1832746252799998
